1	462
2	464
3	464
4	467
5	468
6	469
7	464
8	467
9	468
10	469
11	472
12	468
13	472
14	467
15	464
16	465
17	467
18	468
19	469
20	472
21	469
22	468
23	467
24	468
25	467
26	468
27	468
28	468
29	473
30	470
31	469
32	472
33	468
34	469
35	464
36	462
37	467
38	466
39	468
40	472
41	472
42	472
43	473
44	470
45	471
46	471
47	470
48	462
49	468
50	464
51	468
52	469
53	464
54	466
55	466
56	469
57	464
58	471
59	473
60	470
61	473
62	473
63	468
64	468
65	472
66	471
67	465
68	462
69	464
70	466
71	464
72	466
73	465
74	466
75	466
76	472
77	470
78	472
79	473
80	472
81	468
82	465
83	464
84	466
85	467
86	465
87	468
88	464
89	468
90	468
91	470
92	470
93	470
94	468
95	470
96	471
97	471
98	468
99	472
100	470
101	472
102	468
103	472
104	465
105	464
106	467
107	468
108	468
109	467
110	465
111	470
112	471
113	471
114	472
115	472
116	464
117	466
118	466
119	468
120	473
121	468
122	472
123	470
124	472
125	470
126	470
127	470
128	472
129	464
130	464
131	463
132	464
133	469
134	468
135	468
136	473
137	473
138	473
139	469
140	472
141	470
142	473
143	468
144	465
145	464
146	468
147	464
148	464
149	467
150	468
151	468
152	467
153	468
154	468
155	468
156	465
157	467
158	468
159	473
160	469
161	470
162	462
163	464
164	464
165	464
166	466
167	467
168	467
169	464
170	467
171	468
172	464
173	465
174	470
175	470
176	472
177	470
178	469
179	473
180	472
181	471
182	471
183	464
184	464
185	466
186	467
187	466
188	468
189	468
190	468
191	468
192	471
193	468
194	471
195	472
196	470
197	472
198	471
199	471
200	473
201	464
202	466
203	466
204	469
205	468
206	467
207	464
208	468
209	468
210	471
211	472
212	473
213	464
214	462
215	468
216	467
217	468
218	468
219	466
220	466
221	470
222	472
223	472
224	468
225	471
226	471
227	472
228	472
229	470
230	473
231	464
232	463
233	466
234	468
235	468
236	468
237	467
238	467
239	469
240	468
241	466
242	472
243	472
244	473
245	462
246	466
247	464
248	466
249	472
250	471
