1	470
2	468
3	462
4	464
5	466
6	468
7	465
8	464
9	468
10	473
11	472
12	471
13	473
14	468
15	472
16	472
17	471
18	472
19	472
20	472
21	471
22	465
23	466
24	467
25	467
26	468
27	466
28	464
29	469
30	472
31	472
32	472
33	471
34	471
35	472
36	471
37	465
38	466
39	466
40	466
41	468
42	466
43	468
44	468
45	468
46	468
47	466
48	464
49	466
50	468
51	468
52	469
53	471
54	472
55	473
56	473
57	471
58	470
59	470
60	471
61	470
62	469
63	469
64	470
65	469
66	467
67	465
68	469
69	466
70	468
71	468
72	467
73	464
74	468
75	467
76	467
77	466
78	468
79	466
80	469
81	468
82	472
83	470
84	468
85	469
86	469
87	471
88	468
89	471
90	473
91	465
92	467
93	465
94	467
95	468
96	468
97	470
98	470
99	470
100	470
101	472
102	473
103	473
104	471
105	468
106	472
107	464
108	464
109	467
110	467
111	464
112	470
113	472
114	470
115	472
116	472
117	472
118	465
119	468
120	468
121	465
122	464
123	467
124	468
125	470
126	471
127	473
128	470
129	471
130	468
131	468
132	472
133	470
134	469
135	468
136	466
137	467
138	465
139	464
140	470
141	473
142	469
143	471
144	473
145	473
146	471
147	466
148	466
149	462
150	466
151	464
152	465
153	465
154	467
155	466
156	468
157	466
158	473
159	472
160	473
161	472
162	470
163	471
164	472
165	473
166	466
167	466
168	465
169	466
170	468
171	468
172	466
173	467
174	468
175	470
176	468
177	471
178	470
179	470
180	471
181	472
182	470
183	468
184	474
185	466
186	466
187	466
188	466
189	467
190	469
191	464
192	470
193	471
194	468
195	471
196	472
197	468
198	469
199	470
200	470
201	470
202	471
203	473
204	470
205	468
206	473
207	471
208	473
209	473
210	468
211	464
212	467
213	468
214	468
215	473
216	469
217	470
218	473
219	465
220	467
221	468
222	464
223	467
224	468
225	470
226	470
227	473
228	470
229	472
230	467
231	462
232	469
233	466
234	469
235	468
236	467
237	464
238	465
239	468
240	468
241	470
242	470
243	468
244	470
245	473
246	469
247	469
248	470
249	470
250	469
251	472
252	468
253	472
254	466
255	464
256	467
257	466
258	468
259	464
260	468
261	466
262	466
263	468
264	466
265	470
266	472
267	470
268	470
269	471
270	473
271	471
272	472
273	464
274	465
275	467
276	466
277	466
278	466
279	468
280	465
281	468
282	466
283	468
284	469
285	468
286	473
287	472
288	472
289	472
290	471
291	472
292	472
293	472
294	473
295	471
296	462
297	466
298	467
299	469
300	464
301	466
302	466
303	468
304	468
305	469
306	470
307	470
308	472
309	473
310	472
311	472
312	469
313	469
314	472
315	467
316	468
317	472
318	462
319	466
320	465
321	467
322	468
323	468
324	466
325	465
326	469
327	468
328	468
329	468
330	470
331	470
332	472
333	471
334	472
335	467
336	462
337	468
338	467
339	464
340	468
341	464
342	466
343	468
344	467
345	464
346	468
347	469
348	472
349	470
350	473
351	472
352	471
353	470
354	470
355	472
356	470
357	472
358	471
359	468
360	463
361	468
362	467
363	466
364	464
365	466
366	468
367	469
368	468
369	467
370	468
371	467
372	464
373	471
374	470
375	472
376	470
377	472
378	473
379	467
380	468
381	470
382	472
383	471
384	462
385	462
386	468
387	466
388	466
389	465
390	465
391	467
392	468
393	467
394	470
395	473
396	471
397	472
398	471
399	471
400	468
401	471
402	471
403	472
404	472
405	470
406	464
407	467
408	468
409	466
410	468
411	467
412	467
413	467
414	468
415	469
416	472
417	473
418	471
419	472
420	471
421	471
422	468
423	472
424	471
425	473
426	470
427	468
428	465
429	467
430	466
431	466
432	467
433	468
434	467
435	467
436	469
437	468
438	470
439	470
440	471
441	469
442	471
443	471
444	468
445	468
446	466
447	466
448	468
449	468
450	467
451	468
452	466
453	468
454	467
455	464
456	468
457	466
458	465
459	470
460	471
461	471
462	472
463	468
464	470
465	470
466	468
467	464
468	465
469	465
470	466
471	468
472	468
473	466
474	469
475	469
476	470
477	468
478	472
479	469
480	471
481	472
482	471
483	472
484	468
485	473
486	472
487	473
488	464
489	466
490	466
491	468
492	468
493	468
494	468
495	468
496	464
497	466
498	468
499	468
500	473
501	468
502	469
503	470
504	469
505	471
506	471
507	472
508	473
509	467
510	465
511	468
512	468
513	466
514	468
515	468
516	467
517	467
518	471
519	468
520	473
521	468
522	471
523	472
524	473
525	471
526	466
527	464
528	467
529	468
530	465
531	467
532	467
533	472
534	472
535	468
536	468
537	469
538	472
539	468
540	470
541	473
542	472
543	463
544	467
545	464
546	467
547	468
548	468
549	467
550	471
551	469
552	468
553	472
554	471
555	468
556	472
557	471
558	471
559	471
560	472
561	470
562	472
563	464
564	466
565	468
566	468
567	468
568	467
569	467
570	468
571	472
572	470
573	473
574	473
575	473
576	471
577	470
578	471
579	470
580	471
581	472
582	462
583	464
584	463
585	462
586	466
587	467
588	468
589	468
590	468
591	467
592	465
593	464
594	471
595	472
596	471
597	469
598	471
599	474
600	474
601	468
602	464
603	468
604	467
605	467
606	466
607	466
608	464
609	468
610	471
611	473
612	471
613	471
614	472
615	467
616	470
617	468
618	468
619	470
620	466
621	464
622	468
623	468
624	468
625	464
626	464
627	468
628	468
629	467
630	463
631	468
632	472
633	470
634	468
635	468
636	468
637	468
638	469
639	469
640	470
641	472
642	472
643	466
644	467
645	467
646	466
647	467
648	467
649	468
650	466
651	472
652	472
653	470
654	470
655	470
656	473
657	470
658	472
659	466
660	466
661	468
662	464
663	468
664	468
665	469
666	470
667	470
668	470
669	468
670	471
671	473
672	470
673	471
674	473
675	473
676	474
677	462
678	464
679	469
680	466
681	472
682	472
683	468
684	469
685	472
686	468
687	470
688	470
689	470
690	472
691	474
692	464
693	464
694	464
695	467
696	468
697	466
698	468
699	467
700	467
701	468
702	468
703	471
704	470
705	473
706	473
707	471
708	470
709	470
710	472
711	468
712	466
713	464
714	468
715	468
716	467
717	468
718	468
719	465
720	468
721	468
722	466
723	472
724	473
725	473
726	470
727	471
728	473
729	471
730	468
731	468
732	468
733	473
734	468
735	469
736	464
737	467
738	467
739	467
740	468
741	468
742	468
743	467
744	464
745	466
746	468
747	469
748	469
749	473
750	473
751	470
752	474
753	464
754	469
755	468
756	472
757	471
758	473
759	470
760	468
761	471
762	472
763	473
764	471
765	473
766	466
767	464
768	466
769	466
770	467
771	468
772	464
773	467
774	470
775	473
776	468
777	472
778	473
779	471
780	470
781	472
782	472
783	473
784	472
785	467
786	469
787	473
788	467
789	469
790	467
791	467
792	466
793	465
794	464
795	468
796	472
797	471
798	472
799	468
800	470
801	469
802	470
803	470
804	472
805	465
806	463
807	468
808	468
809	469
810	468
811	468
812	466
813	469
814	467
815	467
816	469
817	468
818	468
819	472
820	471
821	471
822	473
823	469
824	473
825	472
826	472
827	471
828	469
829	473
830	472
831	472
832	470
833	468
834	466
835	464
836	468
837	466
838	470
839	472
840	472
841	472
842	470
843	472
844	470
845	470
846	468
847	468
848	471
849	470
850	474
851	464
852	467
853	468
854	464
855	468
856	468
857	468
858	464
859	468
860	468
861	466
862	467
863	469
864	468
865	468
866	468
867	470
868	470
869	470
870	472
871	468
872	473
873	465
874	464
875	468
876	464
877	468
878	472
879	470
880	471
881	470
882	469
883	473
884	471
885	472
886	470
887	470
888	464
889	465
890	465
891	464
892	464
893	468
894	468
895	469
896	473
897	472
898	470
899	470
900	469
901	469
902	473
903	468
904	472
905	470
906	473
907	472
908	473
909	468
910	472
911	470
912	463
913	464
914	466
915	467
916	465
917	466
918	464
919	468
920	464
921	466
922	467
923	468
924	464
925	472
926	472
927	468
928	468
929	469
930	471
931	469
932	473
933	468
934	472
935	471
936	470
937	472
938	470
939	467
940	466
941	465
942	470
943	473
944	472
